PUB_ID_C,SKU,ISBN,TITLE,CUSTOMER_NAME,A_STATUS,BOOKTYPEID,CARTON_QTY,WEIGHT,BOOKGROUP,BOOKTYPEDESC,US_INGRAM_GAP_LIST_PRICE
6116703,1627782885,9.78163E+12,Night Shift: A Choose-Your-Own Erotic Fantasy,S&S Inc.,production,4,24,0.753,A,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Creme w/Gloss Lam,
6116703,1632280671,9.78163E+12,In Case You're Curious: Questions about Sex from Young People with Answers from the Experts,S&S Inc.,production,4,22,0.814,A,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Creme w/Gloss Lam,
6116703,193674080X,9.78194E+12,Constructive Wallowing: How to Beat Bad Feelings by Letting Yourself Have Them,S&S Inc.,production,4,24,0.716,A,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Creme w/Gloss Lam,
6010036,1593370911,9.78159E+12,"Changing Course: Women's Inspiring Stories of Menopause, Midlife, and Moving Forward",Simon & Schuster,onhold,404,30,0.702,A9,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Creme w/Matte Lam,
6010036,1598697692,9.7816E+12,"Talk Dirty Italian: Beyond Cazzo: The Curses, Slang, and Street Lingo You Need to Know When You Speak Italiano",Simon & Schuster,onhold,404,42,0.512,A9,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Creme w/Matte Lam,
6010036,1598698435,9.7816E+12,60 Second Self-Starter: Sixty Solid Techniques for Motivating Yourself at Work,Simon & Schuster,onhold,404,48,0.437,A9,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Creme w/Matte Lam,
6010036,1605500615,9.78161E+12,Dinner Talk: 365 Engaging Conversation Starters to Help You and Your Family Connect,Simon & Schuster,onhold,404,285,0.925,A9,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Creme w/Matte Lam,
6010036,20285612,9.78002E+12,The Petroff Defense,Simon & Schuster,production,320,26,0.515,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29020506,9.78003E+12,"Other Cultures: Aims, Methods, and Achievements in Social Anthropology",Simon & Schuster,production,320,22,0.591,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29036704,9.78003E+12,The American Occupational Structure,Simon & Schuster,production,320,12,1.063,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,002904300X,9.78003E+12,The Young Adolescent: Clinical Studies,Simon & Schuster,production,320,24,0.561,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29046106,9.78003E+12,A Strategy of Decision: Policy Evaluation as a Social Process,Simon & Schuster,production,320,22,0.576,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29095409,9.78003E+12,Dark Symphony: Negro Literature in America,Simon & Schuster,production,320,10,1.222,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29122600,9.78003E+12,"Crime, Law, and Society: Readings",Simon & Schuster,production,320,14,0.934,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29195160,9.78003E+12,Counting on Kindness: The Dilemmas of Dependency,Simon & Schuster,production,320,28,0.462,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29205107,9.78003E+12,The Achieving Society,Simon & Schuster,production,320,12,1.04,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29212502,9.78003E+12,Political Parties: A Sociological Study of the Oligarchical Tendencies of Modern Democracy,Simon & Schuster,production,320,16,0.751,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29234204,9.78003E+12,Prisons: Houses of Darkness,Simon & Schuster,production,320,26,0.508,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29235502,9.78003E+12,Agrarian Revolution: Social Movements and Export Agriculture in the Underdeveloped World,Simon & Schuster,production,320,14,0.88,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29240301,9.78003E+12,Essays in Sociological Theory (Revised),Simon & Schuster,production,320,14,0.903,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29258804,9.78003E+12,When We Deal with Children: Selected Writings,Simon & Schuster,production,320,12,1.032,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,29289807,9.78003E+12,The Preindustrial City: Past and Present,Simon & Schuster,production,320,18,0.728,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,002935580X,9.78003E+12,"Power, Racism and Privilege: Race Relations in Theoretical and Sociohistorical Perspectives",Simon & Schuster,production,320,28,0.485,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671000365,9.78067E+12,Fractured English,Simon & Schuster,production,320,32,0.424,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671001752,9.78067E+12,Beaming Sonny Home,Simon & Schuster,production,320,22,0.576,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671001957,9.78067E+12,Pieces,Simon & Schuster,production,320,38,0.363,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671002902,9.78067E+12,The Girlfriends' Guide to Pregnancy Daily Diary,Simon & Schuster,production,320,18,0.736,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671002937,9.78067E+12,Daughters of Silence,Simon & Schuster,production,320,42,0.333,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671007734,9.78067E+12,Heaven in High Gear,Simon & Schuster,production,320,30,0.454,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671008048,9.78067E+12,"Children of Israel, Children of Palestine",Simon & Schuster,production,320,16,0.774,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671008196,9.78067E+12,The Hidden Treasures,Simon & Schuster,production,320,80,0.184,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671008749,9.78067E+12,The Beginning,Simon & Schuster,production,320,34,0.394,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671023233,9.78067E+12,Crazy English,Simon & Schuster,production,320,28,0.462,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671025023,9.78067E+12,Eye of the Great Bear,Simon & Schuster,production,320,36,0.371,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,067102650X,9.78067E+12,I Was a Sixth Grade Alien #1,Simon & Schuster,production,320,34,0.39,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026518,9.78067E+12,The Attack of the Two-Inch Teacher,Simon & Schuster,production,320,38,0.367,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026526,9.78067E+12,I Was a Sixth Grade Alien,Simon & Schuster,production,320,38,0.363,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026534,9.78067E+12,Peanut Butter Lover Boy,Simon & Schuster,production,320,40,0.337,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026542,9.78067E+12,I Was a Sixth Grade Alien,Simon & Schuster,production,320,40,0.337,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026550,9.78067E+12,Don't Fry My Veeblax!,Simon & Schuster,production,320,34,0.397,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026569,9.78067E+12,Too Many Aliens,Simon & Schuster,production,320,38,0.367,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026577,9.78067E+12,Snatched from Earth,Simon & Schuster,production,320,32,0.42,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026585,9.78067E+12,There's an Alien in My Backpack,Simon & Schuster,production,320,40,0.337,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026593,9.78067E+12,The Revolt of the Miniature Mutants,Simon & Schuster,production,320,40,0.337,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026607,9.78067E+12,There's an Alien in My Underwear,Simon & Schuster,production,320,40,0.337,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671026615,9.78067E+12,Farewell to Earth,Simon & Schuster,production,320,34,0.397,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671027085,9.78067E+12,Bye-Bye,Simon & Schuster,production,320,32,0.424,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671032607,9.78067E+12,Moses on Management: 50 Leadership Lessons from the Greatest Manager of All Time,Simon & Schuster,production,320,20,0.645,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671034219,9.78067E+12,The Hideout,Simon & Schuster,production,320,40,0.34,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671035754,9.78067E+12,How to Raise a Brighter Child,Simon & Schuster,production,320,18,0.698,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671036068,9.78067E+12,The White Man in the Tree and Other Stories,Simon & Schuster,production,320,20,0.667,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671038648,9.78067E+12,"The Nose: A Profile of Sex, Beauty, and Survival",Simon & Schuster,production,320,24,0.546,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671038702,9.78067E+12,A Game Called Chaos,Simon & Schuster,production,320,40,0.34,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671047418,9.78067E+12,A Country of Our Own: A Novel of the Confederate Raiders,Simon & Schuster,production,320,14,0.884,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671047590,9.78067E+12,The End of the Trail,Simon & Schuster,production,320,44,0.31,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671501003,9.78067E+12,Private Parts,Simon & Schuster,production,320,8,1.337,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671519255,9.78067E+12,The Maddest Idea,Simon & Schuster,production,320,14,0.857,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671521020,9.78067E+12,Letters to Callie: Jack Wade's Story,Simon & Schuster,production,320,20,0.667,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671526707,9.78067E+12,The Write Way: The Spell Guide to Good Grammar and Usage,Simon & Schuster,production,320,26,0.523,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671527940,9.78067E+12,Marking Time,Simon & Schuster,production,320,16,0.827,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671529528,9.78067E+12,A New Fear,Simon & Schuster,production,320,36,0.371,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671529625,9.78067E+12,The Rich Girl,Simon & Schuster,production,320,44,0.318,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671529986,9.78067E+12,Mother: Mother,Simon & Schuster,production,320,18,0.736,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,067154280X,9.78067E+12,Potato Jokes,Simon & Schuster,production,320,132,0.12,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671555952,9.78067E+12,Power Self Image Pyschology,Simon & Schuster,production,320,28,0.462,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671622390,9.78067E+12,Teaching for the Two-Sided Mind: A Guide to Right Brain/Left Brain Education,Simon & Schuster,production,320,28,0.462,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671639617,9.78067E+12,The Field Guide to Home Buying in America: A Home Buyer's Companion from House Hunting to Moving Day,Simon & Schuster,production,320,26,0.523,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671640984,9.78067E+12,Mountain People,Simon & Schuster,production,320,20,0.645,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671665766,9.78067E+12,2 Young 2 Go for Boys,Simon & Schuster,production,320,46,0.302,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671677020,9.78067E+12,So the Woman Went Her Way: A Personal Journey,Simon & Schuster,production,320,32,0.424,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,067168244X,9.78067E+12,Dedicated to That Boy I Love (Original),Simon & Schuster,production,320,38,0.367,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671729209,9.78067E+12,Party Summer,Simon & Schuster,production,320,30,0.454,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671732188,9.78067E+12,Bestial: The Savage Trail of a True American Monster,Simon & Schuster,production,320,16,0.774,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671738224,9.78067E+12,Silent Night: A Christmas Suspense Story,Simon & Schuster,production,320,30,0.454,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671738674,9.78067E+12,The Cheater,Simon & Schuster,production,320,40,0.34,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671745352,9.78067E+12,Preteen Means Inbetween,Simon & Schuster,production,320,44,0.31,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671745670,9.78067E+12,Space Brat,Simon & Schuster,production,320,78,0.188,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671750445,9.78067E+12,Grammar for Smart People,Simon & Schuster,production,320,32,0.428,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671761927,9.78067E+12,BOOK OF ANSWERS,Simon & Schuster,production,320,20,0.637,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671768956,9.78067E+12,Complete Chess Player,Simon & Schuster,production,320,22,0.603,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671785702,9.78067E+12,Double Date,Simon & Schuster,production,320,40,0.34,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671787209,9.78067E+12,Dreamworld,Simon & Schuster,production,320,20,0.671,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671787527,9.78067E+12,The Chinese New Year Mystery,Simon & Schuster,production,320,80,0.184,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671824775,9.78067E+12,Creative Living for Today,Simon & Schuster,production,320,28,0.462,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671868322,9.78067E+12,The Secret,Simon & Schuster,production,320,40,0.34,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671869655,9.78067E+12,Wild Heart Dancing: A Personal One-Day Quest to Liberate the Artist and Lover Within,Simon & Schuster,production,320,36,0.371,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671872664,9.78067E+12,Black Blood,Simon & Schuster,production,320,32,0.432,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671885626,9.78067E+12,The First Horror,Simon & Schuster,production,320,40,0.34,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,067188574X,9.78067E+12,Simon and Schuster's Two-Minute Crosswords Vol. 1,Simon & Schuster,production,320,28,0.462,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671885758,9.78067E+12,Simon & Schuster Two-Minute Crosswords Vol. 2: 95 Mind-Boggling Miniature Puzzles,Simon & Schuster,production,320,28,0.462,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671886096,9.78067E+12,Sacred Country,Simon & Schuster,production,320,20,0.675,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671886967,9.78067E+12,Remembrance of Mother: Words to Heal the Heart,Simon & Schuster,production,320,52,0.272,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671890778,9.78067E+12,Hold It! You're Exercising Wrong,Simon & Schuster,production,320,28,0.462,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671894307,9.78067E+12,The Perfect Date,Simon & Schuster,production,320,40,0.34,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671897160,9.78067E+12,Source of Trouble,Simon & Schuster,production,320,36,0.371,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,671899406,9.78067E+12,The Best American Humor,Simon & Schuster,production,320,22,0.599,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,068471762X,9.78068E+12,Six Tales of the Jazz Age and Other Stories,Simon & Schuster,production,320,34,0.401,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684800527,9.78068E+12,Frolic of His Own,Simon & Schuster,production,320,12,1.01,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684800616,9.78068E+12,The Cats of Thistle Hill: A Mostly Peaceable Kingdom,Simon & Schuster,production,320,28,0.485,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684800993,9.78068E+12,Our Noise,Simon & Schuster,production,320,16,0.766,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684801140,9.78068E+12,Summer of Rescue,Simon & Schuster,production,320,20,0.629,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684801183,9.78068E+12,The Millionaire's Secrets: Life Lessons in Wisdom and Wealth,Simon & Schuster,production,320,26,0.515,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684801426,9.78068E+12,"Water Magic: Healing Bath Recipes for the Body, Spirit, and Soul",Simon & Schuster,production,320,30,0.454,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684802015,9.78068E+12,Remembrance of Father: Words to Heal the Heart,Simon & Schuster,production,320,52,0.272,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684802635,9.78068E+12,Simon & Schuster Two-Minute Crosswords,Simon & Schuster,production,320,30,0.454,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684802899,9.78068E+12,"When My Parents Were My Age, They Were Old: Or, Who Are You Calling Middle-Aged?",Simon & Schuster,production,320,48,0.295,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684803690,9.78068E+12,Brendan Prairie,Simon & Schuster,production,320,26,0.515,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684804336,9.78068E+12,Leader's Edge: How to Use Communication to Grow Your Business and Yourself,Simon & Schuster,production,320,36,0.371,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684804395,9.78068E+12,Epitaph for a Desert Anarchist: The Life and Legacy of Edward Abbey,Simon & Schuster,production,320,22,0.569,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684804425,9.78068E+12,Pat Hobby Stories,Simon & Schuster,production,320,34,0.397,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684813386,9.78068E+12,Source of Light,Simon & Schuster,production,320,20,0.667,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684813394,9.78068E+12,Surface of Earth,Simon & Schuster,production,320,12,0.994,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
6010036,684813416,9.78068E+12,"Simon & Schuster Two-Minute Crosswords, Volume 5",Simon & Schuster,production,320,30,0.454,R,B&W 5 x 8 in or 203 x 127 mm Perfect Bound on Groundwood w/Gloss Lam,
